Joint_Position_1,Joint_Position_2,Joint_Position_3,Joint_Position_4,Joint_Position_5,Joint_Position_6,Joint_Position_7,Joint_Velocity_1,Joint_Velocity_2,Joint_Velocity_3,Joint_Velocity_4,Joint_Velocity_5,Joint_Velocity_6,Joint_Velocity_7,Joint_Acceleration_1,Joint_Acceleration_2,Joint_Acceleration_3,Joint_Acceleration_4,Joint_Acceleration_5,Joint_Acceleration_6,Joint_Acceleration_7,Torque_1
0.5826792349139218,0.17511801680381778,0.4869230012177612,-0.10579165379987432,-0.6522681261823827,0.5404189647085778,-0.11859365089928631,0.023115583808227758,-0.3071570245623665,0.4561586937373494,-0.24260829726769106,0.25691265412868947,0.28894108398936136,-0.1266026137287164,-0.6897365626461718,0.35881017531804504,-0.5191473567758051,-0.14394695400501512,0.05107186682962994,0.11019533364417322,0.20772748815379427,-0.7862979079467648
0.4789221679297304,0.6090227671407582,0.19725476106627027,0.0352541235850965,-0.7197308410923215,0.5784208253292076,-0.002556136694325417,-0.6667193538552563,0.19047542810384033,-0.21340300723951666,0.28704368111348133,0.09570164718110608,0.09674628888305481,0.4484349076125138,-0.8174840391590064,-0.05050150351255889,-0.6837643081121021,-0.3157904221947796,-0.13615835928983155,-0.023239986069626517,0.21970690894995037,-0.7800125939150194
0.3599857697918698,0.1473802722153057,0.4930319641525296,-0.21743991651670191,-0.6214593553010739,0.5891077844218686,-0.20368729020268606,-0.09337316106200122,-0.11986907525504531,0.03947033543178069,0.15295682793335796,0.15113927534663185,0.11385087450402853,0.21961115434982603,-0.6374125760567927,0.169860932292774,-0.15592568804117268,0.25378617736950915,0.03980412763525032,0.06250249576249733,0.5532428055919947,-0.7787555329583095
0.3627375628379177,0.3785320368030236,0.1707319965233931,0.15915600941316788,-0.6331861201199991,0.5202307664921111,0.13359368619111422,0.6585394837896452,-0.6137201610638652,0.7177772363415984,-0.4886820287865987,0.26135039228465184,0.23201165588309092,-0.40913951745593957,-0.6906969468899258,-0.28209641077136827,-0.6854143872531988,-0.5107656510381513,0.1460825603600242,-0.35279158560034674,0.028165264366003084,-0.7649276867187873
0.49752232430272647,-0.045760855093350705,0.6600656191787286,-0.17779866043381498,-0.596983505660154,0.5926711360776198,-0.18047938402651542,-0.3330342467777473,0.09708481519458911,0.21899637282008078,0.37205670586001016,0.15129420623189382,0.18700862606968371,0.3767015351923,-0.7139867140954432,0.47852822345094603,-0.4904740615504414,-0.10230624889189555,-0.00011695690039881246,-0.1276232002046409,0.38465842500406633,-0.7649276867187873
0.5400589650974943,-0.060583905801451454,0.6176752028514818,-0.22500825249438272,-0.5970641466782078,0.577233557423056,-0.21451683974787517,-0.0865364462312519,-0.18057017828077415,0.3747174807336613,0.25914350911438566,0.15282148202408297,0.2972632015840888,0.19553969142008554,-0.6704296972477,0.36926351350603204,-0.49395762128384524,-0.017417881752438635,0.06423051327685769,-0.0896498730960893,0.4005687403220539,-0.7536140456264435
0.5556551139146746,0.2950244909685904,0.3616086303330406,-0.029184547071163025,-0.6320831590988757,0.5297304576786204,-0.045876351550975025,0.19397897959954147,-0.4222869391639571,0.46439415524069383,-0.47498475306823085,0.2941873464133937,0.1711962143403689,-0.3087412854491516,-0.664199730535879,0.3071307161152339,-0.4048173080781482,-0.2820573587677675,0.07319517548722798,0.12748768348829254,0.13149197797370427,-0.7536140456264435
0.5801358506996297,0.55765596787794,0.22236411648293553,-0.033658197655226596,-0.7411423320471958,0.5641705145807954,-0.10776208467820414,-0.2552176880041368,-0.13035118682315627,0.15353987635222777,0.3758221840654634,0.15524337001604738,0.19795392138103396,0.3686071789112515,-0.8244891622912214,0.1355411368991548,-0.4393269140044579,-0.17588074134664788,0.05413750139100504,-0.04870595393535815,0.3727814850965623,-0.7510999144648282
0.43158946911500573,0.5929523938549508,0.21692391424211288,0.06151435934022653,-0.7417965648226971,0.57010840204885,0.0005374441254735185,-0.6653128898628482,0.10445848056649343,-0.0413796823620004,0.3807335071271454,0.09978126067226367,0.11954549994509867,0.5035247007754753,-0.7526385016165171,0.06046996312361852,-0.5115260854443535,-0.36897827558947993,-0.1279619782550141,-0.04993416286621577,0.20268664149457183,-0.7448146004330828
0.5454390988242821,0.292674666037555,0.21059203107602897,-0.2471715241026078,-0.6723308310772274,0.539231696802426,-0.2578370546045249,-0.3149390895085926,0.07339892276786908,-0.07896203064150653,0.45410967218362486,0.15337930315725035,0.0024538360630417255,0.43144140443016754,-0.9332621723281738,0.3463211591181663,-0.28122375085500173,0.4472828900928907,0.00910291183818046,-0.07317151043956516,0.6821056852903746,-0.7448146004330828
0.3865505948943819,0.6057946776231731,0.20761106585514222,0.08012373417384566,-0.7451470690566757,0.57010840204885,0.023745350301644264,-0.7443030794242016,0.12052725671745335,-0.10097056658802173,0.3690638530734194,0.04811897992525904,0.11479918776408393,0.5109064784440669,-0.7001959012829115,-0.04410583640433019,-0.5668710439358433,-0.4242468417714752,-0.09972414729898982,-0.03703785823102301,0.15424777060794592,-0.734758020297449
0.48834702592632406,0.2963442236584857,0.3086366174937838,0.036300326905261526,-0.6134095607730872,0.5285431897724688,0.016009381576253867,0.36178525648407356,-0.5465551570042324,0.504578052067898,-0.5628298403257117,0.300389128328413,0.12713243746924618,-0.3941853447593646,-0.6581217932284962,0.2092225506640335,-0.4089041304452833,-0.3868706410997752,0.10696383949612742,-0.020002750687799442,0.08688718549299757,-0.7309868281791236
0.4706229831135751,0.5820184669144184,0.17743857539743257,0.040857833480635986,-0.7348497313158338,0.5653577824869473,-0.04278277073117609,-0.5084577660653071,-0.005697208573639534,0.01369704811489103,0.47366074181829565,0.11760985360430287,0.11355965000423884,0.5360425083592937,-0.7135074205625378,0.12912596448688896,-0.3678565430912072,-0.3285741836303271,-0.10397729893768015,-0.031465575816226,0.2952045967856962,-0.7297296932368507
0.5882252992392414,0.30713099456456994,0.4230729553886816,-0.0926196079266538,-0.6478966026069161,0.5451695842704805,-0.10621529426830478,-0.042930593936051586,-0.20926841478646585,0.35378888067884984,-0.33418215262203177,0.272959017283537,0.3075660772210882,-0.22075795517808283,-0.6154796386996911,0.2323947666843389,-0.5080217028387599,-0.17497509607035455,0.03930829444417272,0.15087469366559358,0.16389842621884565,-0.7247014401618153
0.5191663115751857,-0.024040157246733918,0.5957697328870188,-0.22379566823907737,-0.5930190891597011,0.584358712797262,-0.22379959888316492,-0.1591303479994065,-0.2042240510687825,0.4163198116284803,0.3588988240039077,0.14990122718900656,0.3053294730627045,0.3019206935444023,-0.6385459238656372,0.312289201821097,-0.4596950867448655,-0.03233229055650688,0.0293857892549243,-0.08365698333359461,0.3932765470383488,-0.7221873090002
0.4565281743519083,0.3516001466888725,0.17512874236231424,-0.26143103576790794,-0.6588884936322861,0.5166674148363599,-0.20213848311689364,-0.14653211557571055,-0.11598351750978697,0.012671416743386787,0.21736544766264276,0.15202969077299144,0.11399583958836801,0.2519077219298733,-0.7065924328163783,0.09139274088674298,-0.20918629037445213,0.27583635534454753,0.07393540396549492,0.034799615187512734,0.5733219931068012,-0.7221873090002
0.5970249307405682,0.3573976272841304,0.3586276651121538,-0.050467996294363604,-0.6688580646545865,0.5986090235456742,-0.10002611595281385,0.21095350876169006,-0.15652292136002155,0.08059551060911208,0.02352873226779395,0.18492260188060916,0.0183068035004752,0.0795872205167587,-0.7226200014470243,0.27900636744546037,-0.4294717222308937,-0.15484153255386102,0.042003096372403625,-0.0003387252741580138,0.20721536981016886,-0.7133877990694715
0.47621152567211866,0.00993653604038136,0.67876720369099,-0.161615785158288,-0.6278742182210981,0.5902966002653167,-0.1696498344813261,-0.44020082968124885,0.23140516659741794,0.13188975023903038,0.23712062550109292,0.1503502819444842,0.2037443273242574,0.24427614606106762,-0.6655101694943204,0.3751848638613535,-0.6133531339715732,-0.17288619239811687,0.008689658627527574,-0.10921412344042969,0.3094639741696661,-0.7083595090016547
0.5926881686173469,0.4026749696928644,0.30945715366437,-0.09943457103001763,-0.6917002833491255,0.5629816987373477,-0.12632961962467637,-0.14975875892961088,0.28445560896397404,-0.2849970005803343,-0.17414149740043483,0.16676945847109104,0.02356869090704361,-0.09676308326675498,-0.7263707513121151,0.09091558493383078,-0.4843955514803385,-0.061230171119425525,0.009578323796221033,0.027587740145011308,0.24284576038323147,-0.6995600268155124
0.27236777654325417,0.6417521378501672,-0.011277629361914454,0.26122871655077695,-0.724225927518032,0.5261686539601653,0.22023411590441366,0.7013561850605423,-0.20002490416344243,0.4273906931465161,-0.49080215992489595,0.19271950742470434,0.11480177642630429,-0.43291920507744097,-0.6412405453258003,-0.30302216657137826,-0.3827531724638539,-0.6364527634603185,0.12437733346298963,-0.1312463655545243,-0.12075176912926877,-0.6957887977044055
0.5403921537393457,0.013092215445777544,0.4986927151328451,-0.19051016387856579,-0.6389883714351305,0.5356683451466748,-0.16810102739553368,0.2083639492171221,-0.5449013172523592,0.597003621387437,-0.069227922785426,0.2010532502348883,0.29422066058776863,-0.0008474558775865004,-0.6003909474251096,0.3261436744795869,-0.30622117510909275,-0.08919860548342218,0.07708832928769538,0.048704845323477075,0.2415947039066919,-0.6920176055860802
0.6012780638421296,0.5570696795502166,0.20418426017162483,-0.0677383373619701,-0.7417549436520887,0.5570453592065894,-0.13406357167417382,-0.07144708781292752,-0.18144233224949402,0.25425883199665766,0.3173515467681889,0.16321584058136507,0.2190812880924342,0.2842111710030395,-0.7039336759182392,0.10168594819442367,-0.3686110051382273,-0.12531023524826657,0.05253388108089463,-0.0006673178357226028,0.38264909005940084,-0.6844751566120617
0.6075343111291645,0.46328690521516314,0.27190695214685245,-0.06460238949643815,-0.6852841197675198,0.5986090235456742,-0.11395126299369485,0.17174729962383872,-0.17802182163790625,0.14816155667165432,0.1442022012360049,0.17156217371179605,0.06736238401984296,0.10290619217395314,-0.6895163984735718,0.19264894776834485,-0.3498109882196436,-0.12468271173330148,0.047175863007020036,-0.04964849575668817,0.2792206966420212,-0.6794469035370264
0.44284885580896494,-0.002686181581203262,0.6572340579426597,-0.14095792825121645,-0.5974322339057762,0.6057341789198805,-0.15417789703054574,-0.41639210962552875,0.1450354947860084,0.2316276042185199,0.44609389760522844,0.0579625119717333,0.19761998395460867,0.4723728695757492,-0.5997286577293666,0.44973893413990074,-0.48112355746758173,-0.1985111742393897,-0.06139087840520685,-0.11795885395872108,0.31823418676901616,-0.6731615432643041
0.5451470609708666,-0.05302522441295243,0.5723014498115258,-0.2450804485097593,-0.5973502922261409,0.5617944308311962,-0.22070400138747304,0.01747837012129505,-0.3229589703907285,0.4624840842502047,0.1901336443740047,0.15884699945564362,0.32108363989206135,0.11337019061047782,-0.5522135045816138,0.32717768272956405,-0.39397222899586626,-0.007972423342503143,0.04855284767205181,-0.023327876819561943,0.3554835579470559,-0.6706473843581027
0.44505905138140567,0.4557282238266642,0.17855554804583162,0.10609113948312787,-0.6332680617996345,0.5214180343982626,0.07634832429358362,0.4179138334157293,-0.5090098434976628,0.4694897293860947,-0.5985318893371329,0.29898810546981225,0.13569659498157627,-0.4634468848512876,-0.6296509397566895,-0.009161587361516954,-0.43834036369448814,-0.48179021138911327,0.12823412003876355,-0.05486358342338771,0.047973029158688174,-0.6605908042224689
0.3315439377587688,0.4508136794380977,-0.11148264482996995,-0.0713348276559721,-0.6666105214417314,0.4323528182520384,-0.10776208467820414,-0.25397675222498206,-0.1261779605777258,-0.03522299789189853,0.318271257355482,0.15128021698717498,0.11248017785835218,0.33217896286264614,-0.7649229633256316,-0.03591142252466262,-0.34321717880281677,0.33467409525558933,0.06247108390499334,-0.05923523917092943,0.6953202268134948,-0.6580766730608535
0.2628181387365647,0.19265527881396927,0.47380865143931783,-0.1278284758973922,-0.627465810484503,0.5879205165157171,-0.10002611595281385,-0.4944993418307989,0.18306771010029,-0.0035746855496757712,0.5328464920309697,0.07628562470458666,0.1353928586143882,0.632442248789373,-0.7015066364794753,0.1433558361700964,-0.21353176351457392,0.10093179384335382,-0.030490844121324745,0.10984802771405544,0.4593033070528407,-0.6530483829930367
0.39017850150067623,0.4688648196637837,0.09883785043238236,0.12152064188433753,-0.6890027112290666,0.5142928790240564,0.08563108342887338,0.7175926729262412,-0.6143996889520811,0.8125024210765255,-0.319844652609795,0.22240468471827146,0.2891041697092436,-0.3001886217263877,-0.6176799374795368,-0.41781167580685596,-0.5557129543709637,-0.47559655184089566,0.1389019884569156,-0.3115834177116312,0.0967666922005821,-0.6467630319685098
0.2803337727175583,0.11149522210050056,0.4943718570322442,-0.09236803995272103,-0.6072795427394144,0.5950456718899231,-0.11704484381349389,-0.2751235598703664,0.24358533551371808,-0.12586194849686905,0.35642211534414003,0.07995955009889522,-0.03678510587304895,0.37388253153616247,-0.8008083410148701,0.5537506981947715,-0.4746114044101275,0.2711829855710721,-0.08347595907985328,-0.07183217425374411,0.6098987440469281,-0.6442489008068943
0.5215849159793822,0.3057365159524148,0.20031161402547704,-0.22170592369370978,-0.6723308310772274,0.53210654142822,-0.23308235801845467,-0.40953541362545387,0.15473439582626547,-0.09769672808025198,0.5489592928947828,0.14603110263751473,-0.019147255834682908,0.5411145128625428,-0.9189197048840275,0.2697614495637839,-0.4593693622970364,0.36233792341229676,-0.04105125963853651,-0.06668187386537738,0.6692206161049743,-0.6379635497823675
0.6052404865350638,0.5585365682745604,0.19159401008595478,-0.08208170501858136,-0.7422869142389277,0.5534820075508382,-0.14334633080946357,-0.014652191466294928,-0.21513766538715173,0.28453432606823337,0.2965462150899103,0.16461966128890948,0.22072724582087444,0.24738417242819666,-0.6250582811476142,0.1114678155811264,-0.28612022922845515,-0.12499382504618795,0.050083191793029114,0.027004122506313344,0.37897814566439525,-0.635449390876166
0.21452569733993343,0.3179925113929136,0.38686501824270114,-0.030647368252920137,-0.6594191635575436,0.584358712797262,-0.08300738809213382,-0.20393065356406748,-0.07256641216136372,-0.05414703709107338,0.22556208070937633,0.12455201629607138,0.11927584763047872,0.29354901309066417,-0.6371693843074746,0.2517359933533192,-0.22575709201915872,0.1917158442049136,-0.04036631216827202,0.03960624589273154,0.5755916501078158,-0.6329352597145507
0.46741189417079165,-0.01486743109944233,0.646208992459842,-0.16274451342228258,-0.5942039918604598,0.6021708272641293,-0.17583699612092396,-0.35534290683737746,0.04123799104720738,0.2637849309300808,0.4329903467098444,0.09287966679018012,0.22400190352961924,0.43625397664283594,-0.6100746754096674,0.45138044601503946,-0.4393401618894889,-0.1746949923604212,-0.09574141800920277,-0.12235951099307307,0.35008294099894566,-0.6279069696467338
0.5182065689932791,0.5164896511934822,0.2165515900259798,-0.035749273248075086,-0.6842631004260318,0.5629816987373477,-0.0799138072723351,-0.542734094910344,0.31700382583857767,-0.4301497248027931,0.10604742750243012,0.1329340220005355,0.020516658149248856,0.13600032480647517,-0.7221868420643874,-0.16246981327064225,-0.6711987725851204,-0.239248601890921,-0.0835821636239874,-0.09918916792181853,0.22973332781923972,-0.6253928477333137
0.37741777475120375,0.03708799230116999,0.667293926253719,-0.09705199603880255,-0.6041332423737333,0.5962329397960746,-0.10002611595281385,-0.5971148453462752,0.43310703580735876,-0.06157915372559786,0.42765220745224997,0.020295071641545315,0.15222347748370813,0.47346599475767825,-0.5767276239471906,0.23761585675032149,-0.8511684876529796,-0.28586180558166374,-0.10994036964622311,-0.09113563473916919,0.22533488927665224,-0.6203645576654968
0.46953978816636055,0.014853416239018813,0.6678132829628471,-0.1840292936929645,-0.6156974244949693,0.577233557423056,-0.17583699612092396,-0.4764866331761236,0.32579652027846917,0.0021815935914872853,0.20004317108770575,0.14849216051469227,0.1557928112418696,0.17391666374203196,-0.6199296290289977,0.2815865188423936,-0.6675104546085162,-0.14628777562251105,-0.0347362229723539,-0.06652773246942612,0.2949009878548272,-0.61533626759768
0.42666863128495347,0.07238441827818098,0.568651723896693,0.011586768323199825,-0.6708610834901173,0.6009835593579775,0.0005374441254735185,0.5042577242731139,-0.3477142171007742,0.11305078812150171,-0.4092949505490363,0.25471879082564364,-0.01798235783552471,-0.27148040873316537,-0.5565648673653547,0.4018507438803387,-0.45132185611545483,-0.3519514077417,0.0747480135846188,0.08712427785299215,0.051364311162132914,-0.6140791973927746
-0.5285075405501196,0.823658018719182,0.3366273354747904,0.577281947801642,-0.194584825571527,0.48086981692545616,-0.33936722760506643,-0.18765188975063818,-0.07969561013294502,-0.17067838292723814,-0.3810731979986627,0.09904857398010969,-0.274265094974781,0.7892050705593896,-0.44609269470569046,-0.1970418148007439,-0.19987639756636022,-0.09135785956145459,0.12863149791946626,-0.34119785558099724,0.03516695208204501,-0.6128220994432831
0.27157529200466723,0.415003375245552,0.07574189157302258,0.21180159938665333,-0.6405413613634575,0.5071677236498506,0.1908370314127521,0.7884286524499597,-0.4786887703823425,0.8765596710739008,-0.4127048301692484,0.2406868789103218,0.3257665298486776,-0.4065372808330461,-0.5287109396581409,-0.5475697597829534,-0.6302946094372495,-0.6220143380300868,0.11431701439311803,-0.44399956835087795,-0.03229906074777844,-0.6065367484187563
0.23003954458024212,0.5107645807104135,-0.024389607648535372,0.16049371213169938,-0.6903514972890961,0.5036043719940995,0.14287644532640398,-0.7424696493925251,-0.1439783384602874,-0.20332951874248117,0.47506967578611037,0.07941396955485702,0.06431898013611614,0.7235625076986703,-0.723859284008455,-0.2625060443019115,-0.2528905625420723,-0.11811695448901405,-0.018672155605179097,-0.011180639060205833,0.31829483989127816,-0.6040226172571408
0.3909298352508275,0.596402385329244,0.1189528440708556,0.05942461479485894,-0.6981970879487851,0.5606071629250442,0.019102962396052803,-0.78709559296381,0.1905074477425519,-0.5050313137964977,0.2703931995258033,0.02454920096057167,-0.01532293884781677,0.42811351435789113,-0.6444667562220843,-0.38793735782173633,-0.691739468160819,-0.3934408007254774,-0.024250120015963383,-0.13616780410615204,0.12336105500498618,-0.598994327189324
0.0636031895843372,0.6261956427798943,-0.12541515928717684,0.3552725452822354,-0.7303143243810964,0.5202307664921111,0.34400558215887167,0.9540327941467373,0.08871752452615378,0.588483966228381,-0.2986247414384685,0.19488294412048668,0.24597360556855752,-0.34923611985634206,-0.3949914408413012,-0.5404378313293172,-0.22638201177476702,-0.7229326879477258,0.03494896181525031,-0.1307361380223565,-0.17584966620112064,-0.597737266232614
0.1981782147726021,0.32386240210036044,0.377625686102228,-0.018939474608937967,-0.6608902118062352,0.584358712797262,-0.07063104813704535,-0.26979405619104446,-0.0004932549106309025,-0.06696290385819137,0.2907905595305804,0.10022436999873574,0.11726877152229931,0.3830682926258606,-0.6750607285682357,0.3029083998271611,-0.1900704265243348,0.19746089933303312,-0.04897566376691831,0.03815329916133292,0.5895294801139082,-0.595223144319194
0.34451440078478535,0.057780933716717664,0.6721365125552707,-0.07037248032711818,-0.6081796005538217,0.6116720663879349,-0.08146059768223446,-0.597240411220878,0.38861396894857414,0.026126990758456703,0.4746927853378846,0.04390087291138389,0.18203364872587113,0.5276453663810159,-0.5425184603007787,0.2932778901927475,-0.7964981701984488,-0.3167910606891693,-0.023751790111273374,-0.0986779648111955,0.19493259757281356,-0.5901948542513771
0.5372235430297865,0.25591135133620013,0.38239475615728225,-0.06359877969566907,-0.5962473312050174,0.5309192735220682,-0.07063104813704535,0.18260254309806778,-0.36714810480586824,0.3945683170775769,-0.5839741286733358,0.3065506911648652,0.20793666579011671,-0.4164892961815283,-0.5310410302340332,0.24645570596722344,-0.3663091100316106,-0.2920721976871309,0.0624786447075365,0.15820257385533543,0.12662588097050764,-0.5826523960291634
